,Employee_Id,Department_Id,Yearly_Salary
3857,1336,4,345217
3858,5671,7,469448
3859,5351,6,235096
3860,5167,8,436318
3861,8861,7,783353
3862,3875,2,680611
3863,7913,4,519936
3864,7483,4,981385
3865,5759,3,834307
3866,549,6,515526
3867,3703,9,934434
3868,4527,4,555118
3869,4099,1,986682
3870,9386,8,265303
3871,6779,9,941015
3872,9924,8,843506
3873,8773,3,177811
3874,6848,9,888102
3875,8856,3,240943
3876,3395,8,653089
3877,5787,3,404784
3878,5128,8,22682
3879,108,8,154381
3880,1335,9,474698
3881,8052,7,326016
3882,197,4,177035
3883,5761,5,240159
3884,9706,5,922218
3885,3920,4,66116
3886,2243,5,829187
3887,967,8,839796
3888,3701,5,673132
3889,6277,7,382799
3890,4101,3,750988
3891,4407,1,798428
3892,1820,1,758966
3893,5832,4,831475
3894,6357,1,966845
3895,2749,7,829135
3896,7731,1,954577
3897,4844,4,775228
3898,5406,9,44704
3899,829,4,69297
3900,8271,8,440984
3901,1583,9,570555
3902,3773,6,133037
3903,3870,6,974335
3904,7869,9,259519
3905,249,7,929730
3906,4525,6,642247
3907,8368,7,524729
3908,2399,4,120077
3909,2992,7,797416
3910,7676,6,380406
3911,773,5,542043
3912,2636,6,239402
3913,9622,3,134456
3914,7254,2,793986
3915,6761,3,707895
3916,4812,3,143267
3917,9729,8,62930
3918,6820,9,870980
3919,847,7,500835
3920,4545,3,779819
3921,6793,3,319850
3922,9219,9,582277
3923,6079,9,472296
3924,1029,1,285453
3925,7896,8,69188
3926,3337,4,16613
3927,6989,9,860200
3928,7775,4,901338
3929,6810,2,135343
3930,9311,9,599639
3931,5194,4,60666
3932,5562,2,560469
3933,7937,3,364294
3934,9785,5,138683
3935,456,9,885524
3936,2787,7,366952
3937,9814,5,344287
3938,7121,7,871220
3939,7279,4,158487
3940,6390,5,208778
3941,8439,4,482176
3942,9663,3,545506
3943,1413,6,84458
3944,3940,2,832085
3945,8726,3,556769
3946,4123,5,86753
3947,8493,6,119987
3948,8916,3,822882
3949,1953,5,822824
3950,6029,4,823252
3951,238,9,344008
3952,2278,3,883527
3953,9307,7,858967
3954,6726,4,667121
3955,8069,9,874023
3956,1934,9,909925
3957,705,8,964818
3958,5663,9,302207
3959,3451,1,237669
3960,7730,3,206245
3961,5533,6,603894
3962,2659,4,521954
3963,1953,1,75550
3964,2885,9,461099
3965,2233,5,22319
3966,8916,6,533836
3967,8082,9,607461
3968,5730,8,390586
3969,2494,3,518679
3970,3513,3,344947
3971,4503,4,307374
3972,9800,1,161719
3973,2165,9,451692
3974,9976,8,430097
3975,7338,7,853904
3976,7303,4,974905
3977,604,7,948341
3978,1933,9,351918
3979,2046,6,322592
3980,4477,9,488402
3981,743,5,917154
3982,8670,7,701446
3983,2254,3,283985
3984,9342,9,791798
3985,2340,8,727593
3986,411,7,558347
3987,1946,8,556382
3988,4893,9,734650
3989,609,7,334856
3990,1424,8,847445
3991,3852,7,354654
3992,3904,8,487777
3993,6277,7,813732
3994,7349,5,218727
3995,3685,3,770075
3996,8975,9,96958
3997,2409,6,374377
3998,3883,7,860885
3999,3682,7,652814
4000,4718,6,325796
4001,366,6,195385
4002,4552,8,390306
4003,9648,6,408786
4004,6337,4,55612
4005,2713,4,618274
4006,1887,3,250751
4007,5571,2,776704
4008,2604,6,334192
4009,74,2,507040
4010,5809,7,595408
4011,978,9,19212
4012,9676,8,860940
4013,1892,4,540849
4014,8421,1,56445
4015,6462,2,993729
4016,4273,3,56617
4017,85,7,25397
4018,4263,3,780500
4019,8944,5,309045
4020,6232,6,444379
4021,5243,9,993016
4022,9052,1,323412
4023,472,2,830421
4024,4293,2,23967
4025,8173,4,892311
4026,9434,5,798313
4027,9610,8,256536
4028,8463,4,469941
4029,4487,6,726181
4030,1386,2,512602
4031,6735,2,182041
4032,8059,5,805808
4033,9858,2,669520
4034,705,5,468979
4035,2474,9,974468
4036,8213,3,901625
4037,7404,3,935213
4038,1508,8,544420
4039,3456,7,62324
4040,9408,4,308906
4041,4135,2,874080
4042,9897,4,762986
4043,2187,9,279680
4044,118,1,528181
4045,1372,9,89614
4046,2376,1,424643
4047,8514,2,954545
4048,3767,1,33037
4049,3949,2,500708
4050,9147,8,392543
4051,1273,4,112859
4052,7130,3,615361
4053,72,8,960857
4054,2497,8,155580
4055,903,5,944213
4056,6411,6,204752
4057,727,9,667216
4058,2119,1,416758
4059,9236,7,36358
4060,2676,5,458106
4061,1077,3,756719
4062,3658,3,875846
4063,5396,1,483225
4064,3263,2,942978
4065,3836,7,498130
4066,7911,4,155516
4067,9547,4,960307
4068,9318,2,78744
4069,5114,5,579975
4070,8494,5,422359
4071,2560,3,205529
4072,6955,4,763171
4073,691,4,820902
4074,3620,6,904546
4075,445,5,56514
4076,1027,1,762783
4077,8618,9,183501
4078,3791,9,471371
4079,1267,7,467224
4080,5491,5,755535
4081,1148,8,31413
4082,1652,2,666885
4083,8000,5,815080
4084,1961,7,937669
4085,882,9,825854
4086,3041,1,750890
4087,1295,1,193235
4088,1474,2,757898
4089,8592,5,776048
4090,5800,4,895990
4091,4458,5,578948
4092,2284,7,658931
4093,4844,4,916599
4094,6451,9,972690
4095,7036,3,989758
4096,6858,9,187836
4097,2438,7,785551
4098,5123,6,401978
4099,4917,1,358058
4100,4565,9,964863
4101,6863,5,236759
4102,2978,8,682880
4103,3399,8,863436
4104,7122,2,828579
4105,2853,7,839005
4106,8877,8,989023
4107,4352,6,790854
4108,607,8,648492
4109,8324,4,368000
4110,7452,1,86425
4111,9372,5,143565
4112,6874,6,363112
4113,3396,1,330564
4114,9938,9,274241
4115,1457,9,512888
4116,7439,6,269696
4117,7536,6,605946
4118,7752,5,431635
4119,4831,2,430501
4120,3824,5,628852
4121,5932,6,931809
4122,1657,4,571821
4123,8568,6,717777
4124,7611,9,251950
4125,6124,7,360906
4126,9194,7,911020
4127,802,2,892681
4128,1218,5,126815
4129,6224,2,795196
4130,4423,6,233592
4131,742,1,115136
4132,382,6,80595
4133,4762,4,957779
4134,6885,7,839484
4135,8319,7,262633
4136,9357,6,797496
4137,4073,9,555131
4138,2191,6,396764
4139,8790,8,518963
4140,892,7,151978
4141,4017,3,252922
4142,9418,9,617275
4143,2828,4,870560
4144,3887,7,823300
4145,5118,8,148970
4146,980,7,371277
4147,4849,9,642508
4148,7672,1,435403
4149,2,6,700924
4150,1474,4,245803
4151,148,2,411672
4152,6197,5,258147
4153,2200,1,832647
4154,5222,8,452558
4155,3050,9,43273
4156,8397,5,130417
4157,5057,5,597647
4158,2753,9,366661
4159,6267,1,862041
4160,9372,6,508115
4161,6569,9,909413
4162,3093,4,433633
4163,9877,6,338880
4164,4645,9,378549
4165,3723,7,879466
4166,4949,2,464033
4167,1161,3,158025
4168,4117,9,496216
4169,6670,5,37976
4170,8759,6,38673
4171,3002,3,299028
4172,2169,1,602639
4173,9739,6,901576
4174,9090,9,256447
4175,6651,6,206621
4176,7438,4,882363
4177,2346,9,165084
4178,7827,7,277820
4179,7469,8,457839
4180,7292,7,202257
4181,8968,3,549806
4182,1370,1,599415
4183,351,1,805190
4184,2040,1,518536
4185,5975,1,29160
4186,3069,9,923524
4187,8441,9,602523
4188,5522,6,433411
4189,6302,4,751597
4190,1809,9,472783
4191,106,2,777096
4192,9693,9,328478
4193,1616,1,144336
4194,6536,7,887045
4195,576,2,819827
4196,7694,3,456163
4197,238,3,74054
4198,8699,3,210690
4199,2073,5,117612
4200,6138,8,386895
4201,3924,6,380096
4202,4625,2,586045
4203,7042,8,563163
4204,7668,1,137430
4205,7221,2,717576
4206,4619,5,960755
4207,730,1,962193
4208,3265,5,53684
4209,1464,8,956500
4210,7048,4,963046
4211,3122,7,903271
4212,7429,2,438921
4213,2904,6,377387
4214,2403,4,324428
4215,9284,5,820868
4216,3987,1,642253
4217,9531,6,655736
4218,839,1,658610
4219,5761,8,388489
4220,5215,1,85613
4221,6830,4,387499
4222,1328,3,731080
4223,7727,4,768168
4224,120,7,708530
4225,8757,4,897212
4226,5506,8,833308
4227,327,4,900338
4228,3650,8,229354
4229,4884,2,736235
4230,6237,5,699715
4231,8367,6,709510
4232,9319,1,919971
4233,8360,4,208549
4234,5323,5,804965
4235,221,7,12631
4236,9901,9,916858
4237,4368,7,944880
4238,7414,3,683023
4239,8884,8,130452
4240,857,3,566783
4241,2129,3,225542
4242,4490,5,830091
4243,4189,8,317537
4244,6504,2,763844
4245,6062,1,330631
4246,4103,2,890405
4247,5284,4,573068
4248,9889,3,881923
4249,119,2,256191
4250,5853,5,316471
4251,6768,1,41749
4252,2881,7,147558
4253,6648,7,796319
4254,589,8,893655
4255,482,1,71799
4256,1930,4,75465
4257,3254,7,162169
4258,2290,4,902180
4259,5975,9,198121
4260,6598,5,608664
4261,8852,3,358872
4262,8009,6,167780
4263,5482,5,45264
4264,8104,1,31665
4265,669,1,949308
4266,2246,9,149733
4267,5179,4,358442
4268,9132,9,494027
4269,176,7,926252
4270,6010,1,38432
4271,345,2,122441
4272,3215,5,480380
4273,5164,7,45050
4274,250,2,663964
4275,7353,8,734413
4276,7434,4,341694
4277,4448,7,426386
4278,6970,6,347239
4279,6951,1,110690
4280,1928,4,623034
4281,9415,5,930884
4282,8313,3,971181
4283,5421,6,909168
4284,2094,3,683996
4285,2900,3,159661
4286,6631,5,972895
4287,9262,9,470529
4288,2464,5,843865
4289,3790,5,749195
4290,8796,5,989240
4291,9725,1,258359
4292,7428,6,596241
4293,5756,8,976638
4294,1012,5,684821
4295,2900,7,923387
4296,6198,1,474289
4297,3929,5,258443
4298,3596,1,728683
4299,1166,5,568431
4300,553,6,33985
4301,2506,7,274656
4302,5170,1,467667
4303,2898,7,158932
4304,6345,3,445074
4305,8949,3,260780
4306,4716,8,186948
4307,741,9,782391
4308,9494,5,809775
4309,1682,4,802841
4310,1424,5,418647
4311,1070,6,214772
4312,8629,9,282689
4313,5054,1,407438
4314,4312,4,977902
4315,7080,1,504031
4316,479,7,366569
4317,9099,5,979730
4318,3650,8,399000
4319,2827,8,285146
4320,2218,8,366692
4321,9941,2,430510
4322,3478,3,636293
4323,6608,7,900741
4324,7645,2,979781
4325,896,1,230025
4326,7246,9,42052
4327,9460,2,437324
4328,4701,3,846138
4329,5625,5,568243
4330,3027,6,505221
4331,4513,3,680627
4332,2226,3,239610
4333,9220,8,636284
4334,2263,6,183555
4335,2267,8,282632
4336,8834,6,550869
4337,9131,6,671616
4338,166,5,148176
4339,8917,2,363804
4340,3125,5,496347
4341,7173,5,566585
4342,9886,9,653317
4343,4390,6,65939
4344,9323,3,352185
4345,8413,4,962943
4346,1287,8,158553
4347,2166,5,774470
4348,30,5,876897
4349,3726,2,558677
4350,3401,2,695244
4351,6853,8,434909
4352,9302,6,209256
4353,235,7,120398
4354,1710,7,465654
4355,3100,1,59522
4356,4750,2,604462
4357,9647,9,735638
4358,7518,3,909776
4359,6025,3,515497
4360,1401,4,738692
4361,897,6,998670
4362,6071,2,213238
4363,3506,2,778126
4364,5271,9,657792
4365,782,8,78462
4366,1181,4,370957
4367,6695,8,700969
4368,7527,9,506620
4369,9270,1,111768
4370,3179,6,187650
4371,5499,8,938067
4372,1568,7,310665
4373,7738,5,127121
4374,820,2,922444
4375,7705,4,761999
4376,611,8,687216
4377,3676,9,922794
4378,8644,3,914615
4379,8438,4,625733
4380,5922,4,902222
4381,969,2,833397
4382,6010,7,778992
4383,590,3,430347
4384,8240,3,899512
4385,1361,1,956410
4386,1656,7,285345
4387,6526,4,618259
4388,7231,9,81069
4389,9594,1,580607
4390,8023,8,257595
4391,212,2,425045
4392,3722,6,738670
4393,1809,6,879075
4394,3326,6,746556
4395,9834,5,699561
4396,7310,9,393289
4397,5200,8,793673
4398,9215,5,883244
4399,8184,1,75002
4400,4981,5,37928
4401,9037,4,748155
4402,927,8,691917
4403,7400,7,456478
4404,6626,3,940918
4405,3797,3,101820
4406,1076,1,158273
4407,4700,1,726494
4408,9090,9,741023
4409,679,7,642279
4410,6290,6,613451
4411,695,3,107457
4412,2392,3,578026
4413,817,1,338336
4414,9290,2,590876
4415,8860,4,346794
4416,6987,1,113777
4417,9762,7,311561
4418,325,4,952378
4419,5380,5,836346
4420,5227,3,539881
4421,5370,5,142856
4422,1430,2,668777
4423,6462,1,617485
4424,5485,2,850888
4425,7816,4,189202
4426,8377,6,338187
4427,1022,6,466266
4428,9073,6,570686
4429,9152,4,999894
4430,9181,8,174464
4431,5094,9,301840
4432,6525,6,652504
4433,610,1,608277
4434,7947,4,740942
4435,791,7,457643
4436,7190,7,401755
4437,582,6,159974
4438,4338,7,350662
4439,7108,4,331033
4440,7043,8,370892
4441,1721,8,363230
4442,8963,2,227657
4443,1731,4,315832
4444,7014,9,539586
4445,3896,5,871499
4446,9,6,473834
4447,6090,1,688159
4448,4480,9,872354
4449,8427,8,919236
4450,2956,8,78933
4451,4261,3,552215
4452,8495,7,216551
4453,1986,9,377748
4454,8537,3,396334
4455,5846,6,453202
4456,3416,2,116636
4457,8650,3,527622
4458,2956,5,130994
4459,5755,7,16341
4460,8621,7,966986
4461,8570,8,598095
4462,2851,9,425607
4463,4738,6,846851
4464,2567,2,78268
4465,88,9,67263
4466,9960,6,738937
4467,4026,9,871637
4468,7279,3,200038
4469,1645,8,70198
4470,2777,6,276307
4471,58,9,291216
4472,1933,1,287606
4473,9101,6,860002
4474,1864,5,647509
4475,4768,3,382842
4476,8783,2,53274
4477,508,4,468666
4478,3455,2,492462
4479,8008,3,526305
4480,8476,8,90296
4481,9526,7,927099
4482,2285,4,461617
4483,7492,7,178367
4484,7705,3,135759
4485,8111,4,986730
4486,9718,3,253100
4487,5485,5,627001
4488,3677,2,759539
4489,4630,3,259889
4490,5121,5,94633
4491,1177,8,733533
4492,8692,2,376051
4493,3389,7,907384
4494,8106,1,98891
4495,7417,5,589758
4496,3645,8,498049
4497,440,2,985319
4498,2625,3,723351
4499,2437,5,692633
4500,2054,4,732912
4501,1884,9,679063
4502,6634,2,760211
4503,7726,5,31142
4504,9010,2,610765
4505,5251,8,746237
4506,1550,4,849587
4507,1109,7,225712
4508,4354,5,887058
4509,2133,3,822487
4510,2127,3,177353
4511,7735,9,229037
4512,565,5,930685
4513,2518,9,622779
4514,1723,4,698027
4515,280,4,423790
4516,2736,6,890160
4517,6320,8,899720
4518,9617,4,373816
4519,6066,6,313379
4520,7327,2,435692
4521,6012,3,478358
4522,2868,9,302237
4523,8880,7,943607
4524,328,5,141315
4525,4855,2,322924
4526,710,4,923382
4527,5674,6,586251
4528,5660,9,473992
4529,4727,1,948225
4530,7203,2,76033
4531,4553,1,432667
4532,8499,1,104808
4533,5075,6,135706
4534,7367,5,672044
4535,439,4,779527
4536,7895,4,302527
4537,769,8,536375
4538,8236,3,388173
4539,5128,6,473561
4540,1935,7,834029
4541,2207,8,378638
4542,9838,9,643614
4543,3924,3,842229
4544,1452,4,711443
4545,4286,3,117581
4546,396,9,666520
4547,9468,7,643169
4548,6406,2,229351
4549,1152,6,569683
4550,1288,3,393627
4551,3831,5,200763
4552,3152,9,177617
4553,4377,1,920547
4554,4332,5,398725
4555,2797,4,264697
4556,2458,2,792135
4557,1086,5,74140
4558,814,6,699107
4559,6334,3,837357
4560,2884,2,137745
4561,7086,3,986136
4562,8509,7,466122
4563,9950,9,663057
4564,9743,2,857718
4565,854,7,780146
4566,5048,5,302598
4567,9356,2,878387
4568,6796,8,933004
4569,4691,5,418568
4570,915,4,274666
4571,9558,4,290786
4572,7306,7,991677
4573,8392,7,264904
4574,282,5,349480
4575,4805,4,365241
4576,5516,4,827421
4577,2916,1,570005
4578,2712,8,683685
4579,6684,1,582541
4580,230,7,274782
4581,2229,2,689500
4582,2069,2,839023
4583,1053,3,284397
4584,518,5,768268
4585,4992,3,98772
4586,2645,8,664041
4587,2444,4,803601
4588,9868,3,152391
4589,345,7,180715
4590,3861,1,103773
4591,5470,4,615018
4592,4848,5,532223
4593,5618,6,250075
4594,6287,1,398960
4595,5926,1,351855
4596,3545,4,708426
4597,5511,3,916902
4598,3258,8,482886
4599,4838,6,345293
4600,9193,7,783945
4601,3108,8,125164
4602,6260,4,640351
4603,6434,7,958666
4604,330,2,232262
4605,7950,5,998778
4606,7096,7,471102
4607,4748,2,606247
4608,7944,7,232558
4609,7620,1,561902
4610,9726,4,439752
4611,5880,3,969251
4612,5562,7,905514
4613,189,9,279371
4614,5526,1,244500
4615,8542,9,945998
4616,7715,8,209908
4617,4608,4,780886
4618,1975,7,660006
4619,3068,2,562385
4620,6338,4,702443
4621,6540,4,201419
4622,5837,4,359625
4623,6345,8,363998
4624,8991,9,572469
4625,8615,6,851743
4626,7780,6,936560
4627,122,5,17460
4628,8057,4,682821
4629,9365,5,759076
4630,3932,1,86785
4631,771,9,473235
4632,8099,3,527894
4633,3594,9,499647
4634,2018,7,874324
4635,5087,4,574148
4636,791,8,613459
4637,7503,8,840283
4638,1165,3,689174
4639,9353,1,447054
4640,5325,4,654700
4641,4647,3,883437
4642,5253,5,342594
4643,6439,6,851766
4644,5247,9,325156
4645,2579,4,760374
4646,8006,3,829306
4647,5180,5,903826
4648,2392,7,197841
4649,1054,6,659883
4650,4689,7,794975
4651,6122,6,252417
4652,1215,4,450028
4653,2167,4,79444
4654,3160,5,290470
4655,969,1,629255
4656,6535,1,941669
4657,1643,2,71024
4658,4139,1,393393
4659,8367,5,229399
4660,9016,9,197681
4661,106,3,818383
4662,9029,8,563081
4663,9042,2,262542
4664,7121,2,135856
4665,329,2,180997
4666,9603,6,733225
4667,5295,5,857279
4668,1275,1,831697
4669,7584,7,933770
4670,6543,8,528828
4671,6436,7,105302
4672,1021,4,521802
4673,6220,5,681712
4674,6086,6,898329
4675,864,4,403378
4676,3489,9,585165
4677,2453,3,97765
4678,4491,1,875287
4679,4835,6,729925
4680,6505,3,101927
4681,4253,1,887526
4682,6796,7,713761
4683,5862,3,950998
4684,1010,1,570555
4685,1926,8,449870
4686,2097,2,428120
4687,4285,4,132661
4688,9126,6,435366
4689,5807,6,813884
4690,5193,3,257348
4691,8475,8,593224
4692,3029,3,53785
4693,781,1,126206
4694,9427,5,340561
4695,4193,1,333958
4696,706,7,571189
4697,4414,8,26757
4698,5010,8,207795
4699,2301,8,398870
4700,8947,4,629277
4701,6708,7,568895
4702,6692,7,79468
4703,5147,3,540591
4704,5462,2,334979
4705,195,8,777691
4706,9937,9,602234
4707,9731,8,144403
4708,8248,8,379598
4709,5472,9,51657
4710,8024,7,510584
4711,1943,8,373050
4712,1579,1,199120
4713,9229,6,250030
4714,4650,1,624084
4715,5892,9,636233
4716,6102,7,339458
4717,4941,2,304943
4718,1901,4,406913
4719,9099,4,964610
4720,1245,8,212423
4721,7109,6,743153
4722,5333,5,406108
4723,8606,4,866663
4724,912,1,309784
4725,9672,2,488618
4726,321,6,303018
4727,8314,7,550829
4728,3043,7,95374
4729,1440,7,271373
4730,1503,9,206171
4731,3999,5,699911
4732,3114,8,71775
4733,3668,3,998527
4734,9802,5,743132
4735,2140,2,199980
4736,2880,8,844443
4737,7964,4,333836
4738,4562,9,85092
4739,6236,8,897797
4740,5492,3,463432
4741,7390,6,98294
4742,2401,5,566793
4743,4210,2,384394
4744,6847,2,87459
4745,8836,2,627252
4746,5635,7,742644
4747,4844,4,483534
4748,978,5,958379
4749,1684,6,261947
4750,759,4,416211
4751,5905,8,149244
4752,9902,3,477679
4753,3629,8,655557
4754,1650,1,595341
4755,7105,9,271149
4756,4527,1,559504
4757,3546,9,301135
4758,3750,3,393036
4759,3022,3,807415
4760,6141,5,898376
4761,4664,1,90713
4762,8459,1,82318
4763,7160,7,95962
4764,4780,7,858665
4765,4222,3,98906
4766,7263,6,918790
4767,2911,9,844158
4768,9043,3,971340
4769,3750,1,613979
4770,8315,1,14110
4771,1783,1,749213
4772,1239,4,887758
4773,7129,1,844562
4774,3395,9,710706
4775,9664,7,878397
4776,6266,1,348043
4777,4998,8,584244
4778,7945,4,895221
4779,9109,2,480055
4780,6335,2,632471
4781,3284,3,214222
4782,7003,9,462592
4783,1943,9,674376
4784,2489,5,757706
4785,6479,1,811637
4786,5857,4,296954
4787,1230,2,558172
4788,4217,8,422054
4789,6778,1,127779
4790,433,1,303228
4791,57,4,266470
4792,3326,2,210777
4793,9706,3,585907
4794,5139,5,635246
4795,5287,8,546789
4796,1381,6,827709
4797,9341,9,537472
4798,3716,7,587907
4799,7652,6,477635
4800,2070,6,355635
4801,4575,4,185754
4802,2614,5,882227
4803,771,3,223742
4804,5940,5,946609
4805,5074,1,777017
4806,6971,3,533721
4807,6406,2,870194
4808,6206,6,304617
4809,9839,3,446876
4810,5299,4,774701
4811,4942,1,564921
4812,3832,3,207886
4813,7242,3,769807
4814,6884,2,887067
4815,9974,4,547265
4816,7705,2,788536
4817,7661,2,581821
4818,7008,9,124595
4819,2569,5,577666
4820,9580,7,266659
4821,5247,3,68428
4822,3555,8,830097
4823,2999,2,545070
4824,53,8,272996
4825,3758,5,353584
4826,4613,6,58072
4827,7274,5,783841
4828,5512,2,444628
4829,4828,1,435569
4830,3842,1,625622
4831,5360,5,474064
4832,7107,3,805250
4833,548,8,878027
4834,6990,9,143265
4835,5163,4,435422
4836,3026,9,735807
4837,1352,5,82966
4838,7424,8,647065
4839,9499,4,967897
4840,2250,1,53215
4841,5812,3,507049
4842,7165,9,998093
4843,4992,9,223057
4844,1802,8,718655
4845,928,8,733525
4846,7666,5,109013
4847,4386,8,806298
4848,1239,4,194162
4849,9879,2,37481
